lsoa_code,year_month,predicted_burglary,predicted_burglary_norm
E01031096,2025-07,0,0.0
E01031098,2025-07,0,0.0
E01031102,2025-07,0,0.0
E01031121,2025-07,0,0.0
E01031127,2025-07,0,0.0
E01031129,2025-07,0,0.0
E01031130,2025-07,0,0.0
E01031131,2025-07,0,0.0
E01031136,2025-07,0,0.0
E01031143,2025-07,0,0.0
E01031153,2025-07,0,0.0
E01031159,2025-07,0,0.0
E01031165,2025-07,0,0.0
E01031171,2025-07,0,0.0
E01031174,2025-07,0,0.0
E01031178,2025-07,0,0.0
E01031180,2025-07,0,0.0
E01031182,2025-07,0,0.0
E01031188,2025-07,0,0.0
E01031190,2025-07,0,0.0
E01031194,2025-07,0,0.0
E01031198,2025-07,0,0.0
E01031199,2025-07,0,0.0
E01031206,2025-07,0,0.0
E01031209,2025-07,0,0.0
E01031212,2025-07,0,0.0
E01031217,2025-07,0,0.0
E01031221,2025-07,0,0.0
E01031229,2025-07,0,0.0
E01031231,2025-07,0,0.0
E01031234,2025-07,0,0.0
E01031235,2025-07,0,0.0
E01031236,2025-07,0,0.0
E01031246,2025-07,0,0.0
E01031251,2025-07,0,0.0
E01031262,2025-07,0,0.0
E01031269,2025-07,0,0.0
E01031272,2025-07,0,0.0
E01031273,2025-07,0,0.0
E01031274,2025-07,0,0.0
E01031281,2025-07,0,0.0
E01031285,2025-07,0,0.0
E01031308,2025-07,0,0.0
E01031315,2025-07,0,0.0
E01031324,2025-07,0,0.0
E01031328,2025-07,0,0.0
E01031329,2025-07,0,0.0
E01031331,2025-07,0,0.0
E01031333,2025-07,0,0.0
E01031334,2025-07,0,0.0
E01031335,2025-07,0,0.0
E01031344,2025-07,0,0.0
E01031345,2025-07,0,0.0
E01031350,2025-07,0,0.0
E01031351,2025-07,0,0.0
E01031355,2025-07,0,0.0
E01031368,2025-07,0,0.0
E01031369,2025-07,0,0.0
E01031370,2025-07,0,0.0
E01031372,2025-07,0,0.0
E01031377,2025-07,0,0.0
E01031384,2025-07,0,0.0
E01031385,2025-07,0,0.0
E01031389,2025-07,0,0.0
E01031392,2025-07,0,0.0
E01031393,2025-07,0,0.0
E01031396,2025-07,0,0.0
E01031400,2025-07,0,0.0
E01031402,2025-07,0,0.0
E01031408,2025-07,0,0.0
E01031418,2025-07,0,0.0
E01031419,2025-07,0,0.0
E01031421,2025-07,0,0.0
E01031422,2025-07,0,0.0
E01031425,2025-07,0,0.0
E01031427,2025-07,0,0.0
E01031430,2025-07,0,0.0
E01031431,2025-07,0,0.0
E01031433,2025-07,0,0.0
E01031435,2025-07,0,0.0
E01031436,2025-07,0,0.0
E01031437,2025-07,0,0.0
E01031440,2025-07,0,0.0
E01031444,2025-07,0,0.0
E01031448,2025-07,0,0.0
E01031449,2025-07,0,0.0
E01031452,2025-07,0,0.0
E01031454,2025-07,0,0.0
E01031462,2025-07,0,0.0
E01031467,2025-07,0,0.0
E01031469,2025-07,0,0.0
E01031471,2025-07,0,0.0
E01031472,2025-07,0,0.0
E01031479,2025-07,0,0.0
E01031482,2025-07,0,0.0
E01031485,2025-07,0,0.0
E01031489,2025-07,0,0.0
E01031490,2025-07,0,0.0
E01031494,2025-07,0,0.0
E01031497,2025-07,0,0.0
E01031500,2025-07,0,0.0
E01031501,2025-07,0,0.0
E01031502,2025-07,0,0.0
E01031505,2025-07,0,0.0
E01031506,2025-07,0,0.0
E01031508,2025-07,0,0.0
E01031513,2025-07,0,0.0
E01031523,2025-07,0,0.0
E01031527,2025-07,0,0.0
E01031529,2025-07,0,0.0
E01031531,2025-07,0,0.0
E01031532,2025-07,0,0.0
E01031540,2025-07,0,0.0
E01031544,2025-07,0,0.0
E01031546,2025-07,0,0.0
E01031547,2025-07,0,0.0
E01031549,2025-07,0,0.0
E01031550,2025-07,0,0.0
E01031551,2025-07,0,0.0
E01031552,2025-07,0,0.0
E01031554,2025-07,0,0.0
E01031555,2025-07,0,0.0
E01031557,2025-07,0,0.0
E01031558,2025-07,0,0.0
E01031562,2025-07,0,0.0
E01031565,2025-07,0,0.0
E01031566,2025-07,0,0.0
E01031567,2025-07,0,0.0
E01031569,2025-07,0,0.0
E01031571,2025-07,0,0.0
E01031574,2025-07,0,0.0
E01031575,2025-07,0,0.0
E01031576,2025-07,0,0.0
E01031577,2025-07,0,0.0
E01031579,2025-07,0,0.0
E01031580,2025-07,0,0.0
E01031581,2025-07,0,0.0
E01031582,2025-07,0,0.0
E01031583,2025-07,0,0.0
E01031584,2025-07,0,0.0
E01031585,2025-07,0,0.0
E01031586,2025-07,0,0.0
E01031587,2025-07,0,0.0
E01031590,2025-07,0,0.0
E01031591,2025-07,0,0.0
E01031592,2025-07,0,0.0
E01031593,2025-07,0,0.0
E01031595,2025-07,0,0.0
E01031596,2025-07,0,0.0
E01031597,2025-07,0,0.0
E01031598,2025-07,0,0.0
E01031599,2025-07,0,0.0
E01031600,2025-07,0,0.0
E01031603,2025-07,0,0.0
E01031605,2025-07,0,0.0
E01031606,2025-07,0,0.0
E01031607,2025-07,0,0.0
E01031608,2025-07,0,0.0
E01031609,2025-07,0,0.0
E01031610,2025-07,0,0.0
E01031612,2025-07,0,0.0
E01031614,2025-07,0,0.0
E01031619,2025-07,0,0.0
E01031620,2025-07,0,0.0
E01031622,2025-07,0,0.0
E01031626,2025-07,0,0.0
E01031629,2025-07,0,0.0
E01031630,2025-07,0,0.0
E01031632,2025-07,0,0.0
E01031636,2025-07,0,0.0
E01031637,2025-07,0,0.0
E01031640,2025-07,0,0.0
E01031643,2025-07,0,0.0
E01031645,2025-07,0,0.0
E01031648,2025-07,0,0.0
E01031652,2025-07,0,0.0
E01031653,2025-07,0,0.0
E01031656,2025-07,0,0.0
E01031657,2025-07,0,0.0
E01031661,2025-07,0,0.0
E01031663,2025-07,0,0.0
E01031668,2025-07,0,0.0
E01031669,2025-07,0,0.0
E01031670,2025-07,0,0.0
E01031671,2025-07,0,0.0
E01031673,2025-07,0,0.0
E01031674,2025-07,0,0.0
E01031676,2025-07,0,0.0
E01031677,2025-07,0,0.0
E01031679,2025-07,0,0.0
E01031683,2025-07,0,0.0
E01031689,2025-07,0,0.0
E01031690,2025-07,0,0.0
E01031692,2025-07,0,0.0
E01031693,2025-07,0,0.0
E01031694,2025-07,0,0.0
E01031696,2025-07,0,0.0
E01031698,2025-07,0,0.0
E01031703,2025-07,0,0.0
E01031707,2025-07,0,0.0
E01031708,2025-07,0,0.0
E01031709,2025-07,0,0.0
E01031711,2025-07,0,0.0
E01031712,2025-07,0,0.0
E01031714,2025-07,0,0.0
E01031717,2025-07,0,0.0
E01031719,2025-07,0,0.0
E01031721,2025-07,0,0.0
E01031723,2025-07,0,0.0
E01031727,2025-07,0,0.0
E01031729,2025-07,0,0.0
E01031731,2025-07,0,0.0
E01031734,2025-07,0,0.0
E01031735,2025-07,0,0.0
E01031738,2025-07,0,0.0
E01031740,2025-07,0,0.0
E01031741,2025-07,0,0.0
E01031742,2025-07,0,0.0
E01031743,2025-07,0,0.0
E01031746,2025-07,0,0.0
E01031751,2025-07,0,0.0
E01031752,2025-07,0,0.0
E01031759,2025-07,0,0.0
E01031760,2025-07,0,0.0
E01031761,2025-07,0,0.0
E01031766,2025-07,0,0.0
E01031767,2025-07,0,0.0
E01031770,2025-07,0,0.0
E01031771,2025-07,0,0.0
E01031775,2025-07,0,0.0
E01031781,2025-07,0,0.0
E01031782,2025-07,0,0.0
E01031784,2025-07,0,0.0
E01031785,2025-07,0,0.0
E01031787,2025-07,0,0.0
E01031788,2025-07,0,0.0
E01031789,2025-07,0,0.0
E01031790,2025-07,0,0.0
E01031791,2025-07,0,0.0
E01031792,2025-07,0,0.0
E01031794,2025-07,0,0.0
E01031801,2025-07,0,0.0
E01031807,2025-07,0,0.0
E01031808,2025-07,0,0.0
E01031809,2025-07,0,0.0
E01031810,2025-07,0,0.0
E01031813,2025-07,0,0.0
E01031819,2025-07,0,0.0
E01031820,2025-07,0,0.0
E01031825,2025-07,0,0.0
E01031827,2025-07,0,0.0
E01031830,2025-07,0,0.0
E01031835,2025-07,0,0.0
E01031836,2025-07,0,0.0
E01031837,2025-07,0,0.0
E01031838,2025-07,0,0.0
E01031840,2025-07,0,0.0
E01031848,2025-07,0,0.0
E01031849,2025-07,0,0.0
E01031851,2025-07,0,0.0
E01031854,2025-07,0,0.0
E01031859,2025-07,0,0.0
E01031866,2025-07,0,0.0
E01031867,2025-07,0,0.0
E01031873,2025-07,0,0.0
E01031877,2025-07,0,0.0
E01031879,2025-07,0,0.0
E01031880,2025-07,0,0.0
E01031882,2025-07,0,0.0
E01031883,2025-07,0,0.0
E01031884,2025-07,0,0.0
E01031885,2025-07,0,0.0
E01031902,2025-07,0,0.0
E01031908,2025-07,0,0.0
E01031912,2025-07,0,0.0
E01031917,2025-07,0,0.0
E01031929,2025-07,0,0.0
E01031949,2025-07,0,0.0
E01031950,2025-07,0,0.0
E01031974,2025-07,0,0.0
E01031988,2025-07,0,0.0
E01031991,2025-07,0,0.0
E01031996,2025-07,0,0.0
E01031997,2025-07,0,0.0
E01032001,2025-07,0,0.0
E01032003,2025-07,0,0.0
E01032004,2025-07,0,0.0
E01032013,2025-07,0,0.0
E01032014,2025-07,0,0.0
E01032019,2025-07,0,0.0
E01032022,2025-07,0,0.0
E01032024,2025-07,0,0.0
E01032031,2025-07,0,0.0
E01032041,2025-07,0,0.0
E01032044,2025-07,0,0.0
E01032046,2025-07,0,0.0
E01032050,2025-07,0,0.0
E01032058,2025-07,0,0.0
E01032060,2025-07,0,0.0
E01032067,2025-07,0,0.0
E01032076,2025-07,0,0.0
E01032086,2025-07,0,0.0
E01032091,2025-07,0,0.0
E01032108,2025-07,0,0.0
E01032111,2025-07,0,0.0
E01032113,2025-07,0,0.0
E01032136,2025-07,0,0.0
E01032140,2025-07,0,0.0
E01032142,2025-07,0,0.0
E01032144,2025-07,0,0.0
E01032147,2025-07,0,0.0
E01032158,2025-07,0,0.0
E01032159,2025-07,0,0.0
E01032169,2025-07,0,0.0
E01032184,2025-07,0,0.0
E01032189,2025-07,0,0.0
E01032190,2025-07,0,0.0
E01032191,2025-07,0,0.0
E01032198,2025-07,0,0.0
E01032215,2025-07,0,0.0
E01032216,2025-07,0,0.0
E01032217,2025-07,0,0.0
E01032224,2025-07,0,0.0
E01032239,2025-07,0,0.0
E01032264,2025-07,0,0.0
E01032282,2025-07,0,0.0
E01032292,2025-07,0,0.0
E01032294,2025-07,0,0.0
E01032308,2025-07,0,0.0
E01032310,2025-07,0,0.0
E01032314,2025-07,0,0.0
E01032317,2025-07,0,0.0
E01032323,2025-07,0,0.0
E01032337,2025-07,0,0.0
E01032338,2025-07,0,0.0
E01032345,2025-07,0,0.0
E01032360,2025-07,0,0.0
E01032377,2025-07,0,0.0
E01032378,2025-07,0,0.0
E01032387,2025-07,0,0.0
E01032393,2025-07,0,0.0
E01032394,2025-07,0,0.0
E01032400,2025-07,0,0.0
E01032402,2025-07,0,0.0
E01032403,2025-07,0,0.0
E01032404,2025-07,0,0.0
E01032406,2025-07,0,0.0
E01032413,2025-07,0,0.0
E01032415,2025-07,0,0.0
E01032428,2025-07,0,0.0
E01032430,2025-07,0,0.0
E01032433,2025-07,0,0.0
E01032464,2025-07,0,0.0
E01032479,2025-07,0,0.0
E01032485,2025-07,0,0.0
E01032496,2025-07,0,0.0
E01032502,2025-07,0,0.0
E01032504,2025-07,0,0.0
E01032505,2025-07,0,0.0
E01032506,2025-07,0,0.0
E01032508,2025-07,0,0.0
E01032509,2025-07,0,0.0
E01032511,2025-07,0,0.0
E01032512,2025-07,4,0.25
E01032513,2025-07,1,0.0625
E01032516,2025-07,0,0.0
E01032519,2025-07,0,0.0
E01032522,2025-07,0,0.0
E01032527,2025-07,0,0.0
E01032529,2025-07,0,0.0
E01032533,2025-07,0,0.0
E01032534,2025-07,0,0.0
E01032536,2025-07,0,0.0
E01032538,2025-07,0,0.0
E01032562,2025-07,0,0.0
E01032563,2025-07,1,0.0625
E01032564,2025-07,1,0.0625
E01032565,2025-07,3,0.1875
E01032566,2025-07,1,0.0625
E01032567,2025-07,3,0.1875
E01032568,2025-07,1,0.0625
E01032569,2025-07,1,0.0625
E01032570,2025-07,0,0.0
E01032571,2025-07,0,0.0
E01032572,2025-07,0,0.0
E01032573,2025-07,2,0.125
E01032574,2025-07,0,0.0
E01032575,2025-07,2,0.125
E01032576,2025-07,0,0.0
E01032577,2025-07,2,0.125
E01032579,2025-07,1,0.0625
E01032580,2025-07,0,0.0
E01032581,2025-07,2,0.125
E01032582,2025-07,4,0.25
E01032583,2025-07,7,0.4375
E01032584,2025-07,3,0.1875
E01032587,2025-07,0,0.0
E01032592,2025-07,0,0.0
E01032599,2025-07,0,0.0
E01032607,2025-07,0,0.0
E01032610,2025-07,0,0.0
E01032612,2025-07,0,0.0
E01032619,2025-07,0,0.0
E01032620,2025-07,0,0.0
E01032621,2025-07,0,0.0
E01032623,2025-07,0,0.0
E01032624,2025-07,0,0.0
E01032626,2025-07,0,0.0
E01032634,2025-07,0,0.0
E01032637,2025-07,0,0.0
E01032638,2025-07,0,0.0
E01032639,2025-07,1,0.0625
E01032640,2025-07,3,0.1875
E01032645,2025-07,0,0.0
E01032646,2025-07,4,0.25
E01032651,2025-07,0,0.0
E01032653,2025-07,0,0.0
E01032656,2025-07,0,0.0
E01032658,2025-07,0,0.0
E01032662,2025-07,0,0.0
E01032668,2025-07,0,0.0
E01032670,2025-07,0,0.0
E01032678,2025-07,0,0.0
E01032684,2025-07,0,0.0
E01032686,2025-07,0,0.0
E01032693,2025-07,0,0.0
E01032696,2025-07,0,0.0
E01032702,2025-07,0,0.0
E01032704,2025-07,0,0.0
E01032705,2025-07,0,0.0
E01032708,2025-07,0,0.0
E01032714,2025-07,0,0.0
E01032716,2025-07,0,0.0
E01032717,2025-07,0,0.0
E01032719,2025-07,0,0.0
E01032720,2025-07,0,0.0
E01032722,2025-07,0,0.0
E01032724,2025-07,0,0.0
E01032725,2025-07,0,0.0
E01032726,2025-07,0,0.0
E01032727,2025-07,0,0.0
E01032729,2025-07,0,0.0
E01032730,2025-07,0,0.0
E01032731,2025-07,0,0.0
E01032732,2025-07,0,0.0
E01032733,2025-07,0,0.0
E01032734,2025-07,0,0.0
E01032739,2025-07,0,0.0
E01032740,2025-07,2,0.125
E01032741,2025-07,3,0.1875
E01032742,2025-07,1,0.0625
E01032743,2025-07,0,0.0
E01032744,2025-07,1,0.0625
E01032748,2025-07,0,0.0
E01032751,2025-07,0,0.0
E01032755,2025-07,0,0.0
E01032756,2025-07,0,0.0
E01032758,2025-07,0,0.0
E01032759,2025-07,0,0.0
E01032761,2025-07,0,0.0
E01032764,2025-07,5,0.3125
E01032765,2025-07,3,0.1875
E01032766,2025-07,0,0.0
E01032767,2025-07,5,0.3125
E01032768,2025-07,0,0.0
E01032769,2025-07,4,0.25
E01032770,2025-07,0,0.0
E01032771,2025-07,4,0.25
E01032772,2025-07,3,0.1875
E01032773,2025-07,0,0.0
E01032774,2025-07,3,0.1875
E01032776,2025-07,0,0.0
E01032777,2025-07,0,0.0
E01032778,2025-07,0,0.0
E01032779,2025-07,2,0.125
E01032780,2025-07,1,0.0625
E01032781,2025-07,1,0.0625
E01032782,2025-07,0,0.0
E01032783,2025-07,1,0.0625
E01032784,2025-07,0,0.0
E01032785,2025-07,1,0.0625
E01032786,2025-07,1,0.0625
E01032787,2025-07,5,0.3125
E01032788,2025-07,0,0.0
E01032789,2025-07,2,0.125
E01032790,2025-07,0,0.0
E01032795,2025-07,0,0.0
E01032797,2025-07,0,0.0
E01032798,2025-07,0,0.0
E01032799,2025-07,0,0.0
E01032800,2025-07,0,0.0
E01032803,2025-07,1,0.0625
E01032805,2025-07,0,0.0
E01032807,2025-07,0,0.0
E01032808,2025-07,0,0.0
E01032809,2025-07,0,0.0
E01032810,2025-07,0,0.0
E01032811,2025-07,0,0.0
E01032813,2025-07,0,0.0
E01032814,2025-07,0,0.0
E01032816,2025-07,0,0.0
E01032817,2025-07,0,0.0
E01032818,2025-07,0,0.0
E01032820,2025-07,0,0.0
E01032821,2025-07,0,0.0
E01032823,2025-07,0,0.0
E01032824,2025-07,0,0.0
E01032826,2025-07,0,0.0
E01032827,2025-07,0,0.0
E01032829,2025-07,0,0.0
E01032831,2025-07,0,0.0
E01032834,2025-07,0,0.0
E01032836,2025-07,0,0.0
E01032837,2025-07,0,0.0
E01032838,2025-07,0,0.0
E01032840,2025-07,0,0.0
E01032841,2025-07,0,0.0
E01032847,2025-07,0,0.0
E01032851,2025-07,0,0.0
E01032852,2025-07,0,0.0
E01032865,2025-07,0,0.0
E01032867,2025-07,0,0.0
E01032868,2025-07,0,0.0
E01032873,2025-07,0,0.0
E01032884,2025-07,0,0.0
E01032886,2025-07,0,0.0
E01032889,2025-07,0,0.0
E01032890,2025-07,0,0.0
E01032892,2025-07,0,0.0
E01032909,2025-07,0,0.0
E01032911,2025-07,0,0.0
E01032920,2025-07,0,0.0
E01032932,2025-07,0,0.0
E01032934,2025-07,0,0.0
E01032937,2025-07,0,0.0
E01032942,2025-07,0,0.0
E01032945,2025-07,0,0.0
E01032947,2025-07,0,0.0
E01032953,2025-07,0,0.0
E01032957,2025-07,0,0.0
E01032958,2025-07,0,0.0
E01032960,2025-07,0,0.0
E01032961,2025-07,0,0.0
E01032968,2025-07,0,0.0
E01032969,2025-07,0,0.0
E01032970,2025-07,0,0.0
E01032977,2025-07,0,0.0
E01032979,2025-07,0,0.0
E01032981,2025-07,0,0.0
E01032983,2025-07,0,0.0
E01032984,2025-07,0,0.0
E01032987,2025-07,0,0.0
E01032990,2025-07,0,0.0
E01032992,2025-07,0,0.0
E01033000,2025-07,5,0.3125
E01033002,2025-07,0,0.0
E01033003,2025-07,0,0.0
E01033005,2025-07,0,0.0
E01033006,2025-07,0,0.0
E01033008,2025-07,0,0.0
E01033010,2025-07,0,0.0
E01033013,2025-07,0,0.0
E01033021,2025-07,0,0.0
E01033022,2025-07,0,0.0
E01033023,2025-07,0,0.0
E01033026,2025-07,0,0.0
E01033027,2025-07,0,0.0
E01033029,2025-07,0,0.0
E01033030,2025-07,0,0.0
E01033033,2025-07,0,0.0
E01033034,2025-07,0,0.0
E01033036,2025-07,0,0.0
E01033038,2025-07,0,0.0
E01033039,2025-07,0,0.0
E01033040,2025-07,0,0.0
E01033041,2025-07,0,0.0
E01033043,2025-07,0,0.0
E01033046,2025-07,0,0.0
E01033049,2025-07,0,0.0
E01033051,2025-07,0,0.0
E01033053,2025-07,0,0.0
E01033055,2025-07,0,0.0
E01033056,2025-07,0,0.0
E01033057,2025-07,0,0.0
E01033058,2025-07,0,0.0
E01033063,2025-07,0,0.0
E01033064,2025-07,0,0.0
E01033067,2025-07,0,0.0
E01033068,2025-07,0,0.0
E01033070,2025-07,0,0.0
E01033076,2025-07,0,0.0
E01033078,2025-07,0,0.0
E01033080,2025-07,0,0.0
E01033081,2025-07,3,0.1875
E01033082,2025-07,3,0.1875
E01033083,2025-07,0,0.0
E01033084,2025-07,2,0.125
E01033085,2025-07,0,0.0
E01033086,2025-07,2,0.125
E01033087,2025-07,0,0.0
E01033088,2025-07,0,0.0
E01033089,2025-07,0,0.0
E01033090,2025-07,0,0.0
E01033091,2025-07,0,0.0
E01033092,2025-07,0,0.0
E01033093,2025-07,0,0.0
E01033098,2025-07,3,0.1875
E01033099,2025-07,0,0.0
E01033100,2025-07,4,0.25
E01033101,2025-07,0,0.0
E01033102,2025-07,0,0.0
E01033109,2025-07,0,0.0
E01033113,2025-07,0,0.0
E01033124,2025-07,0,0.0
E01033125,2025-07,0,0.0
E01033129,2025-07,0,0.0
E01033130,2025-07,0,0.0
E01033131,2025-07,0,0.0
E01033132,2025-07,1,0.0625
E01033133,2025-07,1,0.0625
E01033135,2025-07,0,0.0
E01033138,2025-07,0,0.0
E01033139,2025-07,0,0.0
E01033140,2025-07,0,0.0
E01033141,2025-07,0,0.0
E01033142,2025-07,0,0.0
E01033143,2025-07,0,0.0
E01033144,2025-07,0,0.0
E01033145,2025-07,0,0.0
E01033146,2025-07,2,0.125
E01033148,2025-07,0,0.0
E01033150,2025-07,1,0.0625
E01033151,2025-07,0,0.0
E01033153,2025-07,0,0.0
E01033164,2025-07,0,0.0
E01033171,2025-07,0,0.0
E01033172,2025-07,0,0.0
E01033174,2025-07,0,0.0
E01033178,2025-07,0,0.0
E01033179,2025-07,0,0.0
E01033180,2025-07,0,0.0
E01033181,2025-07,0,0.0
E01033182,2025-07,0,0.0
E01033191,2025-07,0,0.0
E01033193,2025-07,0,0.0
E01033194,2025-07,0,0.0
E01033200,2025-07,0,0.0
E01033207,2025-07,0,0.0
E01033208,2025-07,1,0.0625
E01033209,2025-07,0,0.0
E01033210,2025-07,0,0.0
E01033211,2025-07,0,0.0
E01033212,2025-07,0,0.0
E01033213,2025-07,0,0.0
E01033214,2025-07,0,0.0
E01033215,2025-07,0,0.0
E01033216,2025-07,0,0.0
E01033217,2025-07,0,0.0
E01033224,2025-07,0,0.0
E01033232,2025-07,0,0.0
E01033234,2025-07,0,0.0
E01033236,2025-07,0,0.0
E01033242,2025-07,0,0.0
E01033244,2025-07,0,0.0
E01033247,2025-07,0,0.0
E01033249,2025-07,0,0.0
E01033253,2025-07,0,0.0
E01033255,2025-07,0,0.0
E01033258,2025-07,0,0.0
E01033261,2025-07,0,0.0
E01033262,2025-07,0,0.0
E01033264,2025-07,0,0.0
E01033265,2025-07,0,0.0
E01033267,2025-07,0,0.0
E01033268,2025-07,0,0.0
E01033269,2025-07,0,0.0
E01033270,2025-07,0,0.0
E01033274,2025-07,0,0.0
E01033275,2025-07,0,0.0
E01033276,2025-07,0,0.0
E01033277,2025-07,0,0.0
E01033281,2025-07,0,0.0
E01033282,2025-07,0,0.0
E01033283,2025-07,0,0.0
E01033285,2025-07,0,0.0
E01033292,2025-07,0,0.0
E01033300,2025-07,0,0.0
E01033308,2025-07,0,0.0
E01033311,2025-07,0,0.0
E01033313,2025-07,0,0.0
E01033314,2025-07,0,0.0
E01033320,2025-07,3,0.1875
E01033322,2025-07,0,0.0
E01033324,2025-07,0,0.0
E01033325,2025-07,2,0.125
E01033327,2025-07,3,0.1875
E01033329,2025-07,0,0.0
E01033330,2025-07,0,0.0
E01033331,2025-07,0,0.0
E01033333,2025-07,0,0.0
E01033338,2025-07,0,0.0
E01033341,2025-07,0,0.0
E01033342,2025-07,0,0.0
E01033345,2025-07,0,0.0
E01033347,2025-07,0,0.0
E01033350,2025-07,0,0.0
E01033352,2025-07,0,0.0
E01033353,2025-07,0,0.0
E01033355,2025-07,0,0.0
E01033356,2025-07,0,0.0
E01033358,2025-07,0,0.0
E01033366,2025-07,0,0.0
E01033376,2025-07,0,0.0
E01033380,2025-07,0,0.0
E01033381,2025-07,0,0.0
E01033383,2025-07,0,0.0
E01033384,2025-07,0,0.0
E01033386,2025-07,0,0.0
E01033387,2025-07,0,0.0
E01033399,2025-07,0,0.0
E01033400,2025-07,0,0.0
E01033401,2025-07,0,0.0
E01033405,2025-07,0,0.0
E01033406,2025-07,0,0.0
E01033407,2025-07,0,0.0
E01033408,2025-07,0,0.0
E01033409,2025-07,0,0.0
E01033410,2025-07,0,0.0
E01033415,2025-07,0,0.0
E01033417,2025-07,0,0.0
E01033418,2025-07,0,0.0
E01033420,2025-07,0,0.0
E01033421,2025-07,0,0.0
E01033422,2025-07,0,0.0
E01033423,2025-07,0,0.0
E01033424,2025-07,0,0.0
E01033431,2025-07,0,0.0
E01033432,2025-07,0,0.0
E01033436,2025-07,0,0.0
E01033437,2025-07,0,0.0
E01033438,2025-07,0,0.0
E01033440,2025-07,0,0.0
E01033446,2025-07,0,0.0
E01033451,2025-07,0,0.0
E01033453,2025-07,0,0.0
E01033454,2025-07,0,0.0
E01033455,2025-07,0,0.0
E01033456,2025-07,1,0.0625
E01033457,2025-07,0,0.0
E01033458,2025-07,0,0.0
E01033459,2025-07,0,0.0
E01033460,2025-07,0,0.0
E01033463,2025-07,3,0.1875
E01033464,2025-07,0,0.0
E01033467,2025-07,0,0.0
E01033468,2025-07,0,0.0
E01033476,2025-07,0,0.0
E01033484,2025-07,0,0.0
E01033485,2025-07,1,0.0625
E01033486,2025-07,2,0.125
E01033487,2025-07,0,0.0
E01033488,2025-07,4,0.25
E01033489,2025-07,0,0.0
E01033490,2025-07,0,0.0
E01033491,2025-07,1,0.0625
E01033492,2025-07,0,0.0
E01033493,2025-07,1,0.0625
E01033494,2025-07,2,0.125
E01033497,2025-07,0,0.0
E01033498,2025-07,0,0.0
E01033499,2025-07,0,0.0
E01033500,2025-07,0,0.0
E01033501,2025-07,0,0.0
E01033503,2025-07,0,0.0
E01033505,2025-07,0,0.0
E01033506,2025-07,0,0.0
E01033508,2025-07,0,0.0
E01033509,2025-07,0,0.0
E01033511,2025-07,0,0.0
E01033517,2025-07,0,0.0
E01033519,2025-07,0,0.0
E01033523,2025-07,0,0.0
E01033526,2025-07,0,0.0
E01033528,2025-07,0,0.0
E01033533,2025-07,0,0.0
E01033537,2025-07,0,0.0
E01033538,2025-07,0,0.0
E01033541,2025-07,0,0.0
E01033542,2025-07,0,0.0
E01033543,2025-07,0,0.0
E01033545,2025-07,0,0.0
E01033547,2025-07,0,0.0
E01033548,2025-07,0,0.0
E01033557,2025-07,0,0.0
E01033561,2025-07,0,0.0
E01033562,2025-07,0,0.0
E01033565,2025-07,0,0.0
E01033568,2025-07,0,0.0
E01033569,2025-07,1,0.0625
E01033570,2025-07,5,0.3125
E01033571,2025-07,1,0.0625
E01033572,2025-07,0,0.0
E01033573,2025-07,0,0.0
E01033574,2025-07,0,0.0
E01033575,2025-07,0,0.0
E01033576,2025-07,0,0.0
E01033577,2025-07,0,0.0
E01033578,2025-07,0,0.0
E01033579,2025-07,0,0.0
E01033580,2025-07,1,0.0625
E01033581,2025-07,0,0.0
E01033582,2025-07,0,0.0
E01033583,2025-07,0,0.0
E01033584,2025-07,1,0.0625
E01033585,2025-07,0,0.0
E01033586,2025-07,0,0.0
E01033587,2025-07,4,0.25
E01033588,2025-07,0,0.0
E01033589,2025-07,0,0.0
E01033590,2025-07,1,0.0625
E01033591,2025-07,0,0.0
E01033592,2025-07,1,0.0625
E01033593,2025-07,1,0.0625
E01033594,2025-07,0,0.0
E01033595,2025-07,0,0.0
E01033596,2025-07,0,0.0
E01033597,2025-07,0,0.0
E01033598,2025-07,1,0.0625
E01033599,2025-07,1,0.0625
E01033600,2025-07,0,0.0
E01033601,2025-07,1,0.0625
E01033602,2025-07,2,0.125
E01033603,2025-07,4,0.25
E01033604,2025-07,1,0.0625
E01033605,2025-07,0,0.0
E01033606,2025-07,0,0.0
E01033607,2025-07,0,0.0
E01033608,2025-07,0,0.0
E01033609,2025-07,0,0.0
E01033610,2025-07,0,0.0
E01033611,2025-07,0,0.0
E01033612,2025-07,0,0.0
E01033613,2025-07,0,0.0
E01033614,2025-07,0,0.0
E01033615,2025-07,0,0.0
E01033616,2025-07,0,0.0
E01033617,2025-07,0,0.0
E01033619,2025-07,0,0.0
E01033620,2025-07,0,0.0
E01033622,2025-07,0,0.0
E01033623,2025-07,0,0.0
E01033624,2025-07,0,0.0
E01033625,2025-07,0,0.0
E01033627,2025-07,0,0.0
E01033629,2025-07,0,0.0
E01033630,2025-07,0,0.0
E01033631,2025-07,0,0.0
E01033635,2025-07,0,0.0
E01033636,2025-07,0,0.0
E01033637,2025-07,0,0.0
E01033638,2025-07,0,0.0
E01033639,2025-07,0,0.0
E01033640,2025-07,0,0.0
E01033641,2025-07,0,0.0
E01033642,2025-07,0,0.0
E01033643,2025-07,0,0.0
E01033644,2025-07,0,0.0
E01033645,2025-07,0,0.0
E01033646,2025-07,0,0.0
